,Date,Confirmed,Deaths,Recovered,Active
0,2020-03-23,63927.0,6077.0,7432.0,50418.0
1,2020-03-24,69176.0,6820.0,8326.0,54030.0
2,2020-03-25,74386.0,7503.0,9362.0,57521.0
3,2020-03-26,80589.0,8215.0,10361.0,62013.0
4,2020-03-27,86498.0,9134.0,10950.0,66414.0
5,2020-03-31,105792.0,12428.0,15729.0,77635.0
6,2020-04-01,110574.0,13155.0,16847.0,80572.0
7,2020-04-03,119827.0,14681.0,19758.0,85388.0
8,2020-04-05,128948.0,15887.0,21815.0,91246.0
9,2020-04-07,135586.0,17127.0,24392.0,94067.0
10,2020-04-08,139422.0,17669.0,26491.0,95262.0
11,2020-04-09,143626.0,18279.0,28470.0,96877.0
12,2020-04-10,147577.0,18849.0,30455.0,98273.0
13,2020-04-11,152271.0,19468.0,32534.0,100269.0
14,2020-04-12,156363.0,19899.0,34211.0,102253.0
15,2020-04-13,159516.0,20465.0,35435.0,103616.0
16,2020-04-14,162488.0,21067.0,37130.0,104291.0
17,2020-04-15,165155.0,21645.0,38092.0,105418.0
18,2020-04-16,168941.0,22170.0,40164.0,106607.0
19,2020-04-17,172434.0,22745.0,42727.0,106962.0
20,2020-04-18,175925.0,23227.0,44927.0,107771.0
21,2020-04-19,178972.0,23660.0,47055.0,108257.0
22,2020-04-20,181228.0,24114.0,48877.0,108237.0
23,2020-04-21,183957.0,24648.0,51600.0,107709.0
24,2020-04-22,187327.0,25085.0,54543.0,107699.0
25,2020-04-24,189973.0,25549.0,57576.0,106848.0
26,2020-04-25,192994.0,25969.0,60498.0,106527.0
27,2020-04-26,195351.0,26384.0,63120.0,105847.0
28,2020-04-27,197675.0,26644.0,64928.0,106103.0
29,2020-04-28,199414.0,26977.0,66624.0,105813.0
30,2020-04-29,201505.0,27359.0,68941.0,105205.0
31,2020-04-30,203591.0,27682.0,71252.0,104657.0
32,2020-05-01,205463.0,27967.0,75945.0,101551.0
33,2020-05-02,207428.0,28236.0,78249.0,100943.0
34,2020-05-03,209328.0,28710.0,79914.0,100704.0
